date,change,total
2022-02-24,112,112
2022-02-25,99,211
2022-02-26,92,303
2022-02-27,102,405
2022-02-28,73,478
2022-03-01,41,519
2022-03-02,55,574
2022-03-03,91,665
2022-03-04,71,736
2022-03-05,96,832
2022-03-06,135,967
2022-03-07,91,1058
2022-03-08,92,1150
2022-03-09,65,1215
2022-03-10,51,1266
2022-03-11,67,1333
2022-03-12,102,1435
2022-03-13,69,1504
2022-03-14,79,1583
2022-03-15,60,1643
2022-03-16,56,1699
2022-03-17,30,1729
2022-03-18,46,1775
2022-03-19,35,1810
2022-03-20,38,1848
2022-03-21,55,1903
2022-03-22,33,1936
2022-03-23,52,1988
2022-03-24,67,2055
2022-03-25,73,2128
2022-03-26,49,2177
2022-03-27,34,2211
2022-03-28,49,2260
2022-03-29,63,2323
2022-03-30,59,2382
2022-03-31,44,2426
2022-04-01,57,2483
2022-04-02,32,2515
2022-04-03,15,2530
2022-04-04,21,2551
2022-04-05,33,2584
2022-04-06,22,2606
2022-04-07,15,2621
2022-04-08,14,2635
2022-04-09,26,2661
2022-04-10,26,2687
2022-04-11,25,2712
2022-04-12,24,2736
2022-04-13,56,2792
2022-04-14,36,2828
2022-04-15,25,2853
2022-04-16,29,2882
2022-04-17,25,2907
2022-04-18,41,2948
2022-04-19,38,2986
2022-04-20,30,3016
2022-04-21,56,3072
2022-04-22,72,3144
2022-04-23,46,3190
2022-04-24,31,3221
2022-04-25,64,3285
2022-04-26,26,3311
2022-04-27,46,3357
2022-04-28,42,3399
2022-04-29,23,3422
2022-04-30,42,3464
2022-05-01,33,3497
2022-05-02,39,3536
2022-05-03,46,3582
2022-05-04,32,3614
2022-05-05,46,3660
2022-05-06,65,3725
2022-05-07,44,3769
2022-05-08,50,3819
2022-05-09,33,3852
2022-05-10,41,3893
2022-05-11,42,3935
2022-05-12,31,3966
2022-05-13,26,3992
2022-05-14,32,4024
2022-05-15,31,4055
2022-05-16,27,4082
2022-05-17,38,4120
2022-05-18,21,4141
2022-05-19,76,4217
2022-05-20,52,4269
2022-05-21,48,4317
2022-05-22,45,4362
2022-05-23,58,4420
2022-05-24,40,4460
2022-05-25,30,4490
2022-05-26,47,4537
2022-05-27,37,4574
2022-05-28,43,4617
2022-05-29,47,4664
2022-05-30,30,4694
2022-05-31,31,4725
2022-06-01,42,4767
2022-06-02,25,4792
2022-06-03,36,4828
2022-06-04,27,4855
2022-06-05,47,4902
2022-06-06,28,4930
2022-06-07,34,4964
2022-06-08,29,4993
2022-06-09,39,5032
2022-06-10,22,5054
2022-06-11,25,5079
2022-06-12,26,5105
2022-06-13,26,5131
2022-06-14,37,5168
2022-06-15,14,5182
2022-06-16,26,5208
2022-06-17,40,5248
2022-06-18,15,5263
2022-06-19,28,5291
2022-06-20,32,5323
2022-06-21,43,5366
2022-06-22,34,5400
2022-06-23,26,5426
2022-06-24,38,5464
2022-06-25,30,5494
2022-06-26,54,5548
2022-06-27,47,5595
2022-06-28,24,5619
2022-06-29,33,5652
2022-06-30,40,5692
2022-07-01,15,5707
2022-07-02,40,5747
2022-07-03,43,5790
2022-07-04,45,5835
2022-07-05,33,5868
2022-07-06,31,5899
2022-07-07,45,5944
2022-07-08,49,5993
2022-07-09,52,6045
2022-07-10,23,6068
2022-07-11,16,6084
2022-07-12,19,6103
2022-07-13,32,6135
2022-07-14,19,6154
2022-07-15,20,6174
2022-07-16,31,6205
2022-07-17,28,6233
2022-07-18,24,6257
2022-07-19,52,6309
2022-07-20,44,6353
2022-07-21,23,6376
2022-07-22,48,6424
2022-07-23,26,6450
2022-07-24,14,6464
2022-07-25,21,6485
2022-07-26,6,6491
2022-07-27,19,6510
2022-07-28,9,6519
2022-07-29,16,6535
2022-07-30,25,6560
2022-07-31,11,6571
2022-08-01,18,6589
2022-08-02,14,6603
2022-08-03,11,6614
2022-08-04,44,6658
2022-08-05,15,6673
2022-08-06,29,6702
2022-08-07,22,6724
2022-08-08,23,6747
2022-08-09,13,6760
2022-08-10,29,6789
2022-08-11,16,6805
2022-08-12,25,6830
2022-08-13,30,6860
2022-08-14,30,6890
2022-08-15,31,6921
2022-08-16,44,6965
2022-08-17,32,6997
2022-08-18,18,7015
2022-08-19,19,7034
2022-08-20,26,7060
2022-08-21,30,7090
2022-08-22,19,7109
2022-08-23,34,7143
2022-08-24,30,7173
2022-08-25,19,7192
2022-08-26,19,7211
2022-08-27,33,7244
2022-08-28,28,7272
2022-08-29,89,7361
2022-08-30,29,7390
2022-08-31,44,7434
2022-09-01,45,7479
2022-09-02,52,7531
2022-09-03,41,7572
2022-09-04,53,7625
2022-09-05,37,7662
2022-09-06,58,7720
2022-09-07,83,7803
2022-09-08,56,7859
2022-09-09,43,7902
2022-09-10,48,7950
2022-09-11,41,7991
2022-09-12,57,8048
2022-09-13,43,8091
2022-09-14,37,8128
2022-09-15,30,8158
2022-09-16,47,8205
2022-09-17,55,8260
2022-09-18,29,8289
2022-09-19,43,8332
2022-09-20,52,8384
2022-09-21,37,8421
2022-09-22,66,8487
2022-09-23,33,8520
2022-09-24,79,8599
2022-09-25,85,8684
2022-09-26,78,8762
2022-09-27,49,8811
2022-09-28,70,8881
2022-09-29,60,8941
2022-09-30,82,9023
2022-10-01,91,9114
2022-10-02,52,9166
2022-10-03,54,9220
2022-10-04,90,9310
2022-10-05,106,9416
2022-10-06,65,9481
2022-10-07,72,9553
2022-10-08,57,9610
2022-10-09,58,9668
2022-10-10,52,9720
2022-10-11,47,9767
2022-10-12,84,9851
2022-10-13,57,9908
2022-10-14,73,9981
2022-10-15,90,10071
2022-10-16,35,10106
2022-10-17,45,10151
2022-10-18,63,10214
2022-10-19,87,10301
2022-10-20,70,10371
2022-10-21,39,10410
2022-10-22,75,10485
2022-10-23,64,10549
2022-10-24,151,10700
2022-10-25,78,10778
2022-10-26,41,10819
2022-10-27,73,10892
2022-10-28,50,10942
2022-10-29,86,11028
2022-10-30,82,11110
2022-10-31,62,11172
2022-11-01,111,11283
2022-11-02,88,11371
2022-11-03,69,11440
2022-11-04,83,11523
2022-11-05,71,11594
2022-11-06,97,11691
2022-11-07,70,11761
2022-11-08,85,11846
2022-11-09,68,11914
2022-11-10,67,11981
2022-11-11,82,12063
2022-11-12,104,12167
2022-11-13,76,12243
2022-11-14,75,12318
2022-11-15,49,12367
2022-11-16,72,12439
2022-11-17,90,12529
2022-11-18,89,12618
2022-11-19,73,12691
2022-11-20,70,12761
2022-11-21,59,12820
2022-11-22,62,12882
2022-11-23,56,12938
2022-11-24,79,13017
2022-11-25,84,13101
2022-11-26,61,13162
2022-11-27,73,13235
2022-11-28,49,13284
2022-11-29,58,13342
2022-11-30,63,13405
2022-12-01,123,13528
2022-12-02,168,13696
2022-12-03,107,13803
2022-12-04,94,13897
2022-12-05,104,14001
2022-12-06,102,14103
2022-12-07,86,14189
2022-12-08,132,14321
2022-12-09,57,14378
2022-12-10,54,14432
2022-12-11,94,14526
2022-12-12,112,14638
2022-12-13,70,14708
2022-12-14,79,14787
2022-12-15,95,14882
2022-12-16,82,14964
2022-12-17,55,15019
2022-12-18,66,15085
2022-12-19,58,15143
2022-12-20,111,15254
2022-12-21,94,15348
2022-12-22,104,15452
2022-12-23,55,15507
2022-12-24,82,15589
2022-12-25,95,15684
2022-12-26,78,15762
2022-12-27,76,15838
2022-12-28,88,15926
2022-12-29,81,16007
2022-12-30,85,16092
2022-12-31,92,16184
2023-01-01,235,16419
2023-01-02,94,16513
2023-01-03,106,16619
2023-01-04,120,16739
2023-01-05,130,16869
2023-01-06,118,16987
2023-01-07,135,17122
2023-01-08,105,17227
2023-01-09,109,17336
2023-01-10,118,17454
2023-01-11,86,17540
2023-01-12,142,17682
2023-01-13,88,17770
2023-01-14,150,17920
2023-01-15,124,18044
2023-01-16,124,18168
2023-01-17,110,18278
2023-01-18,119,18397
2023-01-19,122,18519
2023-01-20,105,18624
2023-01-21,112,18736
2023-01-22,63,18799
2023-01-23,96,18895
2023-01-24,162,19057
2023-01-25,132,19189
2023-01-26,122,19311
2023-01-27,118,19429
2023-01-28,129,19558
2023-01-29,103,19661
2023-01-30,130,19791
2023-01-31,129,19920
2023-02-01,178,20098
2023-02-02,139,20237
2023-02-03,114,20351
2023-02-04,117,20468
2023-02-05,105,20573
2023-02-06,181,20754
2023-02-07,176,20930
2023-02-08,146,21076
2023-02-09,129,21205
2023-02-10,83,21288
2023-02-11,128,21416
2023-02-12,73,21489
2023-02-13,101,21590
2023-02-14,83,21673
2023-02-15,103,21776
2023-02-16,97,21873
2023-02-17,128,22001
2023-02-18,119,22120
2023-02-19,87,22207
2023-02-20,86,22293
2023-02-21,102,22395
2023-02-22,95,22490
2023-02-23,108,22598
2023-02-24,113,22711
2023-02-25,97,22808
2023-02-26,75,22883
2023-02-27,75,22958
2023-02-28,131,23089
2023-03-01,114,23203
2023-03-02,99,23302
2023-03-03,106,23408
2023-03-04,112,23520
2023-03-05,122,23642
2023-03-06,121,23763
2023-03-07,106,23869
2023-03-08,104,23973
2023-03-09,83,24056
2023-03-10,100,24156
2023-03-11,95,24251
2023-03-12,124,24375
2023-03-13,87,24462
2023-03-14,114,24576
2023-03-15,126,24702
2023-03-16,91,24793
2023-03-17,91,24884
2023-03-18,117,25001
2023-03-19,116,25117
2023-03-20,126,25243
2023-03-21,120,25363
2023-03-22,87,25450
2023-03-23,149,25599
2023-03-24,134,25733
2023-03-25,114,25847
2023-03-26,81,25928
2023-03-27,71,25999
2023-03-28,67,26066
2023-03-29,59,26125
2023-03-30,95,26220
2023-03-31,65,26285
2023-04-01,76,26361
2023-04-02,89,26450
2023-04-03,69,26519
2023-04-04,73,26592
2023-04-05,52,26644
2023-04-06,70,26714
2023-04-07,87,26801
2023-04-08,68,26869
2023-04-09,66,26935
2023-04-10,89,27024
2023-04-11,78,27102
2023-04-12,51,27153
2023-04-13,45,27198
2023-04-14,51,27249
2023-04-15,60,27309
2023-04-16,52,27361
2023-04-17,72,27433
2023-04-18,50,27483
2023-04-19,62,27545
2023-04-20,69,27614
2023-04-21,78,27692
2023-04-22,63,27755
2023-04-23,64,27819
2023-04-24,83,27902
2023-04-25,49,27951
2023-04-26,51,28002
2023-04-27,54,28056
2023-04-28,71,28127
2023-04-29,51,28178
2023-04-30,66,28244
2023-05-01,54,28298
2023-05-02,45,28343
2023-05-03,71,28414
2023-05-04,77,28491
2023-05-05,70,28561
2023-05-06,51,28612
2023-05-07,67,28679
2023-05-08,77,28756
2023-05-09,81,28837
2023-05-10,90,28927
2023-05-11,73,29000
2023-05-12,116,29116
2023-05-13,111,29227
2023-05-14,60,29287
2023-05-15,54,29341
2023-05-16,84,29425
2023-05-17,70,29495
2023-05-18,65,29560
2023-05-19,56,29616
2023-05-20,71,29687
2023-05-21,51,29738
2023-05-22,65,29803
2023-05-23,70,29873
2023-05-24,47,29920
2023-05-25,36,29956
2023-05-26,42,29998
2023-05-27,41,30039
2023-05-28,41,30080
2023-05-29,67,30147
2023-05-30,72,30219
2023-05-31,61,30280
2023-06-01,61,30341
2023-06-02,48,30389
2023-06-03,46,30435
2023-06-04,73,30508
2023-06-05,94,30602
2023-06-06,89,30691
2023-06-07,74,30765
2023-06-08,100,30865
2023-06-09,53,30918
2023-06-10,76,30994
2023-06-11,32,31026
2023-06-12,57,31083
2023-06-13,136,31219
2023-06-14,47,31266
2023-06-15,65,31331
2023-06-16,89,31420
2023-06-17,72,31492
2023-06-18,105,31597
2023-06-19,106,31703
2023-06-20,71,31774
2023-06-21,72,31846
2023-06-22,86,31932
2023-06-23,77,32009
2023-06-24,71,32080
2023-06-25,62,32142
2023-06-26,60,32202
2023-06-27,74,32276
2023-06-28,64,32340
2023-06-29,58,32398
2023-06-30,68,32466
2023-07-01,78,32544
2023-07-02,62,32606
2023-07-03,86,32692
2023-07-04,78,32770
2023-07-05,75,32845
2023-07-06,64,32909
2023-07-07,61,32970
2023-07-08,59,33029
2023-07-09,38,33067
2023-07-10,55,33122
2023-07-11,70,33192
2023-07-12,86,33278
2023-07-13,66,33344
2023-07-14,59,33403
2023-07-15,43,33446
2023-07-16,40,33486
2023-07-17,82,33568
2023-07-18,61,33629
2023-07-19,64,33693
2023-07-20,75,33768
2023-07-21,84,33852
2023-07-22,84,33936
2023-07-23,51,33987
2023-07-24,58,34045
2023-07-25,51,34096
2023-07-26,53,34149
2023-07-27,61,34210
2023-07-28,39,34249
2023-07-29,45,34294
2023-07-30,54,34348
2023-07-31,40,34388
2023-08-01,66,34454
2023-08-02,92,34546
2023-08-03,58,34604
2023-08-04,58,34662
2023-08-05,39,34701
2023-08-06,43,34744
2023-08-07,51,34795
2023-08-08,56,34851
2023-08-09,66,34917
2023-08-10,53,34970
2023-08-11,24,34994
2023-08-12,47,35041
2023-08-13,44,35085
2023-08-14,58,35143
2023-08-15,44,35187
2023-08-16,28,35215
2023-08-17,49,35264
2023-08-18,46,35310
2023-08-19,53,35363
2023-08-20,47,35410
2023-08-21,57,35467
2023-08-22,58,35525
2023-08-23,82,35607
2023-08-24,59,35666
2023-08-25,42,35708
2023-08-26,59,35767
2023-08-27,59,35826
2023-08-28,43,35869
2023-08-29,58,35927
2023-08-30,56,35983
2023-08-31,51,36034
2023-09-01,58,36092
2023-09-02,54,36146
2023-09-03,45,36191
2023-09-04,56,36247
2023-09-05,69,36316
2023-09-06,57,36373
2023-09-07,38,36411
2023-09-08,66,36477
2023-09-09,53,36530
2023-09-10,59,36589
2023-09-11,58,36647
2023-09-12,36,36683
2023-09-13,62,36745
2023-09-14,40,36785
2023-09-15,50,36835
2023-09-16,49,36884
2023-09-17,62,36946
2023-09-18,61,37007
2023-09-19,66,37073
2023-09-20,57,37130
2023-09-21,53,37183
2023-09-22,50,37233
2023-09-23,31,37264
2023-09-24,46,37310
2023-09-25,57,37367
2023-09-26,44,37411
2023-09-27,33,37444
2023-09-28,33,37477
2023-09-29,45,37522
2023-09-30,40,37562
2023-10-01,43,37605
2023-10-02,42,37647
2023-10-03,56,37703
2023-10-04,52,37755
2023-10-05,63,37818
2023-10-06,68,37886
2023-10-07,56,37942
2023-10-08,56,37998
2023-10-09,70,38068
2023-10-10,149,38217
2023-10-11,107,38324
2023-10-12,112,38436
2023-10-13,107,38543
2023-10-14,82,38625
2023-10-15,87,38712
2023-10-16,91,38803
2023-10-17,79,38882
2023-10-18,85,38967
2023-10-19,137,39104
2023-10-20,100,39204
2023-10-21,101,39305
2023-10-22,98,39403
2023-10-23,96,39499
2023-10-24,93,39592
2023-10-25,81,39673
2023-10-26,65,39738
2023-10-27,70,39808
2023-10-28,65,39873
2023-10-29,107,39980
2023-10-30,93,40073
2023-10-31,75,40148
2023-11-01,86,40234
2023-11-02,64,40298
2023-11-03,69,40367
2023-11-04,75,40442
2023-11-05,75,40517
2023-11-06,55,40572
2023-11-07,74,40646
2023-11-08,83,40729
2023-11-09,68,40797
2023-11-10,132,40929
2023-11-11,67,40996
2023-11-12,71,41067
2023-11-13,68,41135
2023-11-14,82,41217
2023-11-15,90,41307
2023-11-16,64,41371
2023-11-17,95,41466
2023-11-18,73,41539
2023-11-19,60,41599
2023-11-20,53,41652
2023-11-21,58,41710
2023-11-22,73,41783
2023-11-23,92,41875
2023-11-24,44,41919
2023-11-25,84,42003
2023-11-26,67,42070
2023-11-27,69,42139
2023-11-28,119,42258
2023-11-29,69,42327
2023-11-30,94,42421
2023-12-01,99,42520
2023-12-02,77,42597
2023-12-03,54,42651
2023-12-04,65,42716
2023-12-05,95,42811
2023-12-06,79,42890
2023-12-07,74,42964
2023-12-08,80,43044
2023-12-09,75,43119
2023-12-10,88,43207
2023-12-11,69,43276
2023-12-12,92,43368
2023-12-13,71,43439
2023-12-14,90,43529
2023-12-15,74,43603
2023-12-16,121,43724
2023-12-17,77,43801
2023-12-18,70,43871
2023-12-19,71,43942
2023-12-20,86,44028
2023-12-21,81,44109
2023-12-22,68,44177
2023-12-23,72,44249
2023-12-24,76,44325
2023-12-25,80,44405
2023-12-26,69,44474
2023-12-27,73,44547
2023-12-28,65,44612
2023-12-29,78,44690
2023-12-30,73,44763
2023-12-31,49,44812
2024-01-01,73,44885
2024-01-02,40,44925
2024-01-03,69,44994
2024-01-04,69,45063
2024-01-05,58,45121
2024-01-06,66,45187
2024-01-07,53,45240
2024-01-08,49,45289
2024-01-09,58,45347
2024-01-10,46,45393
2024-01-11,52,45445
2024-01-12,74,45519
2024-01-13,71,45590
2024-01-14,85,45675
2024-01-15,96,45771
2024-01-16,72,45843
2024-01-17,69,45912
2024-01-18,75,45987
2024-01-19,75,46062
2024-01-20,67,46129
2024-01-21,103,46232
2024-01-22,60,46292
2024-01-23,103,46395
2024-01-24,95,46490
2024-01-25,77,46567
2024-01-26,69,46636
2024-01-27,64,46700
2024-01-28,74,46774
2024-01-29,70,46844
2024-01-30,70,46914
2024-01-31,69,46983
2024-02-01,50,47033
2024-02-02,51,47084
2024-02-03,61,47145
2024-02-04,51,47196
2024-02-05,72,47268
2024-02-06,80,47348
2024-02-07,64,47412
2024-02-08,56,47468
2024-02-09,89,47557
2024-02-10,66,47623
2024-02-11,58,47681
2024-02-12,81,47762
2024-02-13,68,47830
2024-02-14,90,47920
2024-02-15,93,48013
2024-02-16,86,48099
2024-02-17,80,48179
2024-02-18,91,48270
2024-02-19,91,48361
2024-02-20,146,48507
2024-02-21,94,48601
2024-02-22,91,48692
2024-02-23,97,48789
2024-02-24,80,48869
2024-02-25,72,48941
2024-02-26,77,49018
2024-02-27,78,49096
2024-02-28,99,49195
2024-02-29,66,49261
2024-03-01,96,49357
2024-03-02,55,49412
2024-03-03,63,49475
2024-03-04,61,49536
2024-03-05,76,49612
2024-03-06,72,49684
2024-03-07,72,49756
2024-03-08,67,49823
2024-03-09,58,49881
2024-03-10,66,49947
2024-03-11,51,49998
2024-03-12,62,50060
2024-03-13,67,50127
2024-03-14,61,50188
2024-03-15,61,50249
2024-03-16,45,50294
2024-03-17,78,50372
2024-03-18,78,50450
2024-03-19,55,50505
2024-03-20,58,50563
2024-03-21,76,50639
2024-03-22,73,50712
2024-03-23,75,50787
2024-03-24,44,50831
2024-03-25,58,50889
2024-03-26,44,50933
2024-03-27,43,50976
2024-03-28,44,51020
2024-03-29,50,51070
2024-03-30,43,51113
2024-03-31,50,51163
2024-04-01,77,51240
2024-04-02,52,51292
2024-04-03,33,51325
2024-04-04,61,51386
2024-04-05,50,51436
2024-04-06,34,51470
2024-04-07,45,51515
2024-04-08,46,51561
2024-04-09,38,51599
2024-04-10,50,51649
2024-04-11,45,51694
2024-04-12,64,51758
2024-04-13,41,51799
2024-04-14,55,51854
2024-04-15,61,51915
2024-04-16,39,51954
2024-04-17,50,52004
2024-04-18,46,52050
2024-04-19,53,52103
2024-04-20,52,52155
2024-04-21,39,52194
2024-04-22,47,52241
2024-04-23,51,52292
2024-04-24,65,52357
2024-04-25,59,52416
2024-04-26,47,52463
2024-04-27,49,52512
2024-04-28,40,52552
2024-04-29,46,52598
2024-04-30,41,52639
2024-05-01,37,52676
2024-05-02,52,52728
2024-05-03,53,52781
2024-05-04,48,52829
2024-05-05,71,52900
2024-05-06,44,52944
2024-05-07,35,52979
2024-05-08,30,53009
2024-05-09,46,53055
2024-05-10,60,53115
2024-05-11,66,53181
2024-05-12,73,53254
2024-05-13,55,53309
2024-05-14,52,53361
2024-05-15,71,53432
2024-05-16,56,53488
2024-05-17,44,53532
2024-05-18,38,53570
2024-05-19,45,53615
2024-05-20,62,53677
2024-05-21,49,53726
2024-05-22,55,53781
2024-05-23,47,53828
2024-05-24,33,53861
2024-05-25,59,53920
2024-05-26,40,53960
2024-05-27,47,54007
2024-05-28,35,54042
2024-05-29,51,54093
2024-05-30,42,54135
2024-05-31,31,54166
2024-06-01,37,54203
2024-06-02,49,54252
2024-06-03,51,54303
2024-06-04,25,54328
2024-06-05,49,54377
2024-06-06,31,54408
2024-06-07,41,54449
2024-06-08,35,54484
2024-06-09,49,54533
2024-06-10,47,54580
2024-06-11,25,54605
2024-06-12,31,54636
2024-06-13,30,54666
2024-06-14,49,54715
2024-06-15,30,54745
2024-06-16,25,54770
2024-06-17,33,54803
2024-06-18,40,54843
2024-06-19,46,54889
2024-06-20,48,54937
2024-06-21,44,54981
2024-06-22,36,55017
2024-06-23,37,55054
2024-06-24,34,55088
2024-06-25,35,55123
2024-06-26,46,55169
2024-06-27,32,55201
2024-06-28,33,55234
2024-06-29,39,55273
2024-06-30,52,55325
2024-07-01,46,55371
2024-07-02,42,55413
2024-07-03,33,55446
2024-07-04,36,55482
2024-07-05,36,55518
2024-07-06,33,55551
2024-07-07,41,55592
2024-07-08,49,55641
2024-07-09,45,55686
2024-07-10,45,55731
2024-07-11,26,55757
2024-07-12,39,55796
2024-07-13,32,55828
2024-07-14,41,55869
2024-07-15,34,55903
2024-07-16,37,55940
2024-07-17,37,55977
2024-07-18,31,56008
2024-07-19,36,56044
2024-07-20,40,56084
2024-07-21,48,56132
2024-07-22,40,56172
2024-07-23,45,56217
2024-07-24,43,56260
2024-07-25,45,56305
2024-07-26,31,56336
2024-07-27,45,56381
2024-07-28,32,56413
2024-07-29,29,56442
2024-07-30,35,56477
2024-07-31,44,56521
2024-08-01,44,56565
2024-08-02,26,56591
2024-08-03,25,56616
2024-08-04,28,56644
2024-08-05,25,56669
2024-08-06,23,56692
2024-08-07,33,56725
2024-08-08,61,56786
2024-08-09,63,56849
2024-08-10,52,56901
2024-08-11,34,56935
2024-08-12,51,56986
2024-08-13,39,57025
2024-08-14,39,57064
2024-08-15,35,57099
2024-08-16,28,57127
2024-08-17,29,57156
2024-08-18,26,57182
2024-08-19,35,57217
2024-08-20,33,57250
2024-08-21,28,57278
2024-08-22,25,57303
2024-08-23,30,57333
2024-08-24,24,57357
2024-08-25,22,57379
2024-08-26,25,57404
2024-08-27,29,57433
2024-08-28,27,57460
2024-08-29,29,57489
2024-08-30,18,57507
2024-08-31,29,57536
2024-09-01,24,57560
2024-09-02,15,57575
2024-09-03,17,57592
2024-09-04,17,57609
2024-09-05,9,57618
2024-09-06,13,57631
2024-09-07,16,57647
2024-09-08,9,57656
2024-09-09,13,57669
2024-09-10,10,57679
2024-09-11,15,57694
2024-09-12,4,57698
2024-09-13,17,57715
2024-09-14,10,57725
2024-09-15,9,57734
2024-09-16,13,57747
2024-09-17,5,57752
2024-09-18,8,57760
2024-09-19,9,57769
2024-09-20,9,57778
2024-09-21,9,57787
2024-09-22,7,57794
2024-09-23,18,57812
2024-09-24,18,57830
2024-09-25,11,57841
2024-09-26,3,57844
2024-09-27,10,57854
2024-09-28,15,57869
2024-09-29,7,57876
2024-09-30,7,57883
2024-10-01,6,57889
2024-10-02,4,57893
2024-10-03,4,57897
2024-10-04,5,57902
2024-10-05,2,57904
2024-10-06,7,57911
2024-10-07,6,57917
2024-10-08,2,57919
2024-10-09,4,57923
2024-10-10,1,57924
2024-10-11,3,57927
2024-10-12,3,57930
2024-10-13,1,57931
2024-10-14,1,57932
2024-10-15,1,57933
2024-10-16,1,57934
2024-10-17,3,57937
2024-10-18,0,57937
2024-10-19,0,57937
2024-10-20,0,57937
2024-10-21,0,57937
2024-10-22,0,57937
2024-10-23,0,57937
2024-10-24,0,57937
