date,change,total
2022-02-24,111,111
2022-02-25,102,213
2022-02-26,92,305
2022-02-27,103,408
2022-02-28,74,482
2022-03-01,42,524
2022-03-02,56,580
2022-03-03,91,671
2022-03-04,73,744
2022-03-05,97,841
2022-03-06,137,978
2022-03-07,91,1069
2022-03-08,92,1161
2022-03-09,66,1227
2022-03-10,51,1278
2022-03-11,68,1346
2022-03-12,103,1449
2022-03-13,69,1518
2022-03-14,80,1598
2022-03-15,63,1661
2022-03-16,56,1717
2022-03-17,30,1747
2022-03-18,47,1794
2022-03-19,34,1828
2022-03-20,39,1867
2022-03-21,55,1922
2022-03-22,33,1955
2022-03-23,53,2008
2022-03-24,67,2075
2022-03-25,73,2148
2022-03-26,49,2197
2022-03-27,35,2232
2022-03-28,51,2283
2022-03-29,63,2346
2022-03-30,61,2407
2022-03-31,44,2451
2022-04-01,57,2508
2022-04-02,32,2540
2022-04-03,15,2555
2022-04-04,21,2576
2022-04-05,34,2610
2022-04-06,23,2633
2022-04-07,15,2648
2022-04-08,14,2662
2022-04-09,26,2688
2022-04-10,26,2714
2022-04-11,27,2741
2022-04-12,24,2765
2022-04-13,56,2821
2022-04-14,38,2859
2022-04-15,26,2885
2022-04-16,29,2914
2022-04-17,25,2939
2022-04-18,43,2982
2022-04-19,39,3021
2022-04-20,30,3051
2022-04-21,57,3108
2022-04-22,73,3181
2022-04-23,47,3228
2022-04-24,31,3259
2022-04-25,65,3324
2022-04-26,26,3350
2022-04-27,46,3396
2022-04-28,42,3438
2022-04-29,24,3462
2022-04-30,42,3504
2022-05-01,33,3537
2022-05-02,39,3576
2022-05-03,46,3622
2022-05-04,32,3654
2022-05-05,47,3701
2022-05-06,67,3768
2022-05-07,46,3814
2022-05-08,51,3865
2022-05-09,34,3899
2022-05-10,41,3940
2022-05-11,44,3984
2022-05-12,31,4015
2022-05-13,27,4042
2022-05-14,32,4074
2022-05-15,32,4106
2022-05-16,28,4134
2022-05-17,38,4172
2022-05-18,22,4194
2022-05-19,76,4270
2022-05-20,51,4321
2022-05-21,48,4369
2022-05-22,45,4414
2022-05-23,60,4474
2022-05-24,40,4514
2022-05-25,32,4546
2022-05-26,48,4594
2022-05-27,37,4631
2022-05-28,43,4674
2022-05-29,47,4721
2022-05-30,31,4752
2022-05-31,31,4783
2022-06-01,44,4827
2022-06-02,26,4853
2022-06-03,36,4889
2022-06-04,27,4916
2022-06-05,47,4963
2022-06-06,29,4992
2022-06-07,34,5026
2022-06-08,29,5055
2022-06-09,39,5094
2022-06-10,22,5116
2022-06-11,25,5141
2022-06-12,26,5167
2022-06-13,26,5193
2022-06-14,38,5231
2022-06-15,14,5245
2022-06-16,27,5272
2022-06-17,40,5312
2022-06-18,15,5327
2022-06-19,29,5356
2022-06-20,32,5388
2022-06-21,44,5432
2022-06-22,34,5466
2022-06-23,27,5493
2022-06-24,39,5532
2022-06-25,30,5562
2022-06-26,53,5615
2022-06-27,47,5662
2022-06-28,25,5687
2022-06-29,33,5720
2022-06-30,42,5762
2022-07-01,15,5777
2022-07-02,41,5818
2022-07-03,44,5862
2022-07-04,46,5908
2022-07-05,33,5941
2022-07-06,33,5974
2022-07-07,45,6019
2022-07-08,50,6069
2022-07-09,52,6121
2022-07-10,24,6145
2022-07-11,17,6162
2022-07-12,19,6181
2022-07-13,32,6213
2022-07-14,20,6233
2022-07-15,20,6253
2022-07-16,32,6285
2022-07-17,29,6314
2022-07-18,25,6339
2022-07-19,52,6391
2022-07-20,44,6435
2022-07-21,23,6458
2022-07-22,48,6506
2022-07-23,26,6532
2022-07-24,15,6547
2022-07-25,21,6568
2022-07-26,6,6574
2022-07-27,19,6593
2022-07-28,9,6602
2022-07-29,17,6619
2022-07-30,25,6644
2022-07-31,11,6655
2022-08-01,18,6673
2022-08-02,14,6687
2022-08-03,12,6699
2022-08-04,44,6743
2022-08-05,15,6758
2022-08-06,30,6788
2022-08-07,22,6810
2022-08-08,23,6833
2022-08-09,13,6846
2022-08-10,28,6874
2022-08-11,16,6890
2022-08-12,27,6917
2022-08-13,30,6947
2022-08-14,31,6978
2022-08-15,32,7010
2022-08-16,44,7054
2022-08-17,32,7086
2022-08-18,18,7104
2022-08-19,20,7124
2022-08-20,26,7150
2022-08-21,34,7184
2022-08-22,19,7203
2022-08-23,34,7237
2022-08-24,30,7267
2022-08-25,19,7286
2022-08-26,20,7306
2022-08-27,33,7339
2022-08-28,30,7369
2022-08-29,91,7460
2022-08-30,31,7491
2022-08-31,46,7537
2022-09-01,45,7582
2022-09-02,52,7634
2022-09-03,41,7675
2022-09-04,54,7729
2022-09-05,37,7766
2022-09-06,60,7826
2022-09-07,83,7909
2022-09-08,57,7966
2022-09-09,45,8011
2022-09-10,50,8061
2022-09-11,46,8107
2022-09-12,57,8164
2022-09-13,46,8210
2022-09-14,38,8248
2022-09-15,31,8279
2022-09-16,50,8329
2022-09-17,56,8385
2022-09-18,30,8415
2022-09-19,44,8459
2022-09-20,53,8512
2022-09-21,38,8550
2022-09-22,71,8621
2022-09-23,35,8656
2022-09-24,81,8737
2022-09-25,87,8824
2022-09-26,82,8906
2022-09-27,51,8957
2022-09-28,71,9028
2022-09-29,63,9091
2022-09-30,84,9175
2022-10-01,92,9267
2022-10-02,52,9319
2022-10-03,55,9374
2022-10-04,93,9467
2022-10-05,109,9576
2022-10-06,65,9641
2022-10-07,72,9713
2022-10-08,61,9774
2022-10-09,58,9832
2022-10-10,53,9885
2022-10-11,47,9932
2022-10-12,87,10019
2022-10-13,57,10076
2022-10-14,74,10150
2022-10-15,90,10240
2022-10-16,36,10276
2022-10-17,46,10322
2022-10-18,63,10385
2022-10-19,90,10475
2022-10-20,71,10546
2022-10-21,41,10587
2022-10-22,79,10666
2022-10-23,68,10734
2022-10-24,153,10887
2022-10-25,83,10970
2022-10-26,44,11014
2022-10-27,75,11089
2022-10-28,55,11144
2022-10-29,90,11234
2022-10-30,86,11320
2022-10-31,63,11383
2022-11-01,112,11495
2022-11-02,93,11588
2022-11-03,69,11657
2022-11-04,88,11745
2022-11-05,76,11821
2022-11-06,100,11921
2022-11-07,75,11996
2022-11-08,86,12082
2022-11-09,68,12150
2022-11-10,70,12220
2022-11-11,82,12302
2022-11-12,105,12407
2022-11-13,77,12484
2022-11-14,75,12559
2022-11-15,54,12613
2022-11-16,75,12688
2022-11-17,92,12780
2022-11-18,91,12871
2022-11-19,76,12947
2022-11-20,71,13018
2022-11-21,60,13078
2022-11-22,66,13144
2022-11-23,59,13203
2022-11-24,79,13282
2022-11-25,85,13367
2022-11-26,67,13434
2022-11-27,73,13507
2022-11-28,49,13556
2022-11-29,61,13617
2022-11-30,63,13680
2022-12-01,127,13807
2022-12-02,169,13976
2022-12-03,109,14085
2022-12-04,98,14183
2022-12-05,107,14290
2022-12-06,105,14395
2022-12-07,88,14483
2022-12-08,134,14617
2022-12-09,58,14675
2022-12-10,54,14729
2022-12-11,97,14826
2022-12-12,114,14940
2022-12-13,72,15012
2022-12-14,83,15095
2022-12-15,99,15194
2022-12-16,89,15283
2022-12-17,59,15342
2022-12-18,74,15416
2022-12-19,65,15481
2022-12-20,121,15602
2022-12-21,100,15702
2022-12-22,110,15812
2022-12-23,59,15871
2022-12-24,87,15958
2022-12-25,100,16058
2022-12-26,84,16142
2022-12-27,81,16223
2022-12-28,99,16322
2022-12-29,86,16408
2022-12-30,89,16497
2022-12-31,100,16597
2023-01-01,241,16838
2023-01-02,99,16937
2023-01-03,121,17058
2023-01-04,127,17185
2023-01-05,144,17329
2023-01-06,124,17453
2023-01-07,151,17604
2023-01-08,118,17722
2023-01-09,116,17838
2023-01-10,133,17971
2023-01-11,97,18068
2023-01-12,160,18228
2023-01-13,100,18328
2023-01-14,170,18498
2023-01-15,132,18630
2023-01-16,136,18766
2023-01-17,119,18885
2023-01-18,129,19014
2023-01-19,138,19152
2023-01-20,117,19269
2023-01-21,121,19390
2023-01-22,71,19461
2023-01-23,105,19566
2023-01-24,184,19750
2023-01-25,142,19892
2023-01-26,133,20025
2023-01-27,127,20152
2023-01-28,143,20295
2023-01-29,113,20408
2023-01-30,151,20559
2023-01-31,140,20699
2023-02-01,189,20888
2023-02-02,155,21043
2023-02-03,130,21173
2023-02-04,130,21303
2023-02-05,118,21421
2023-02-06,195,21616
2023-02-07,198,21814
2023-02-08,160,21974
2023-02-09,143,22117
2023-02-10,89,22206
2023-02-11,141,22347
2023-02-12,83,22430
2023-02-13,114,22544
2023-02-14,93,22637
2023-02-15,120,22757
2023-02-16,109,22866
2023-02-17,138,23004
2023-02-18,139,23143
2023-02-19,94,23237
2023-02-20,88,23325
2023-02-21,122,23447
2023-02-22,103,23550
2023-02-23,118,23668
2023-02-24,128,23796
2023-02-25,103,23899
2023-02-26,91,23990
2023-02-27,82,24072
2023-02-28,147,24219
2023-03-01,123,24342
2023-03-02,107,24449
2023-03-03,116,24565
2023-03-04,123,24688
2023-03-05,133,24821
2023-03-06,136,24957
2023-03-07,121,25078
2023-03-08,119,25197
2023-03-09,90,25287
2023-03-10,112,25399
2023-03-11,103,25502
2023-03-12,138,25640
2023-03-13,99,25739
2023-03-14,119,25858
2023-03-15,137,25995
2023-03-16,106,26101
2023-03-17,104,26205
2023-03-18,125,26330
2023-03-19,121,26451
2023-03-20,131,26582
2023-03-21,132,26714
2023-03-22,95,26809
2023-03-23,170,26979
2023-03-24,144,27123
2023-03-25,129,27252
2023-03-26,84,27336
2023-03-27,78,27414
2023-03-28,73,27487
2023-03-29,71,27558
2023-03-30,104,27662
2023-03-31,73,27735
2023-04-01,86,27821
2023-04-02,98,27919
2023-04-03,77,27996
2023-04-04,77,28073
2023-04-05,56,28129
2023-04-06,72,28201
2023-04-07,90,28291
2023-04-08,74,28365
2023-04-09,71,28436
2023-04-10,94,28530
2023-04-11,85,28615
2023-04-12,52,28667
2023-04-13,49,28716
2023-04-14,53,28769
2023-04-15,65,28834
2023-04-16,63,28897
2023-04-17,78,28975
2023-04-18,58,29033
2023-04-19,65,29098
2023-04-20,75,29173
2023-04-21,81,29254
2023-04-22,72,29326
2023-04-23,72,29398
2023-04-24,87,29485
2023-04-25,55,29540
2023-04-26,53,29593
2023-04-27,57,29650
2023-04-28,80,29730
2023-04-29,56,29786
2023-04-30,68,29854
2023-05-01,55,29909
2023-05-02,47,29956
2023-05-03,76,30032
2023-05-04,86,30118
2023-05-05,79,30197
2023-05-06,55,30252
2023-05-07,73,30325
2023-05-08,83,30408
2023-05-09,84,30492
2023-05-10,98,30590
2023-05-11,78,30668
2023-05-12,124,30792
2023-05-13,113,30905
2023-05-14,66,30971
2023-05-15,61,31032
2023-05-16,90,31122
2023-05-17,73,31195
2023-05-18,72,31267
2023-05-19,66,31333
2023-05-20,80,31413
2023-05-21,56,31469
2023-05-22,71,31540
2023-05-23,71,31611
2023-05-24,51,31662
2023-05-25,38,31700
2023-05-26,46,31746
2023-05-27,47,31793
2023-05-28,46,31839
2023-05-29,74,31913
2023-05-30,79,31992
2023-05-31,67,32059
2023-06-01,65,32124
2023-06-02,52,32176
2023-06-03,49,32225
2023-06-04,76,32301
2023-06-05,95,32396
2023-06-06,94,32490
2023-06-07,79,32569
2023-06-08,104,32673
2023-06-09,55,32728
2023-06-10,83,32811
2023-06-11,33,32844
2023-06-12,58,32902
2023-06-13,143,33045
2023-06-14,49,33094
2023-06-15,73,33167
2023-06-16,93,33260
2023-06-17,78,33338
2023-06-18,108,33446
2023-06-19,112,33558
2023-06-20,78,33636
2023-06-21,76,33712
2023-06-22,93,33805
2023-06-23,84,33889
2023-06-24,78,33967
2023-06-25,69,34036
2023-06-26,64,34100
2023-06-27,80,34180
2023-06-28,67,34247
2023-06-29,63,34310
2023-06-30,74,34384
2023-07-01,85,34469
2023-07-02,69,34538
2023-07-03,92,34630
2023-07-04,86,34716
2023-07-05,79,34795
2023-07-06,65,34860
2023-07-07,66,34926
2023-07-08,64,34990
2023-07-09,42,35032
2023-07-10,61,35093
2023-07-11,79,35172
2023-07-12,88,35260
2023-07-13,72,35332
2023-07-14,66,35398
2023-07-15,49,35447
2023-07-16,44,35491
2023-07-17,86,35577
2023-07-18,62,35639
2023-07-19,70,35709
2023-07-20,75,35784
2023-07-21,86,35870
2023-07-22,100,35970
2023-07-23,57,36027
2023-07-24,61,36088
2023-07-25,58,36146
2023-07-26,54,36200
2023-07-27,67,36267
2023-07-28,42,36309
2023-07-29,47,36356
2023-07-30,57,36413
2023-07-31,43,36456
2023-08-01,69,36525
2023-08-02,101,36626
2023-08-03,61,36687
2023-08-04,64,36751
2023-08-05,43,36794
2023-08-06,48,36842
2023-08-07,55,36897
2023-08-08,61,36958
2023-08-09,69,37027
2023-08-10,56,37083
2023-08-11,28,37111
2023-08-12,51,37162
2023-08-13,46,37208
2023-08-14,64,37272
2023-08-15,48,37320
2023-08-16,30,37350
2023-08-17,53,37403
2023-08-18,54,37457
2023-08-19,60,37517
2023-08-20,55,37572
2023-08-21,58,37630
2023-08-22,71,37701
2023-08-23,90,37791
2023-08-24,63,37854
2023-08-25,46,37900
2023-08-26,62,37962
2023-08-27,68,38030
2023-08-28,50,38080
2023-08-29,60,38140
2023-08-30,61,38201
2023-08-31,60,38261
2023-09-01,63,38324
2023-09-02,58,38382
2023-09-03,49,38431
2023-09-04,63,38494
2023-09-05,75,38569
2023-09-06,62,38631
2023-09-07,42,38673
2023-09-08,76,38749
2023-09-09,61,38810
2023-09-10,64,38874
2023-09-11,65,38939
2023-09-12,43,38982
2023-09-13,69,39051
2023-09-14,45,39096
2023-09-15,60,39156
2023-09-16,56,39212
2023-09-17,72,39284
2023-09-18,63,39347
2023-09-19,72,39419
2023-09-20,61,39480
2023-09-21,56,39536
2023-09-22,57,39593
2023-09-23,32,39625
2023-09-24,46,39671
2023-09-25,60,39731
2023-09-26,47,39778
2023-09-27,33,39811
2023-09-28,34,39845
2023-09-29,50,39895
2023-09-30,50,39945
2023-10-01,47,39992
2023-10-02,49,40041
2023-10-03,59,40100
2023-10-04,57,40157
2023-10-05,72,40229
2023-10-06,82,40311
2023-10-07,58,40369
2023-10-08,62,40431
2023-10-09,74,40505
2023-10-10,183,40688
2023-10-11,122,40810
2023-10-12,125,40935
2023-10-13,124,41059
2023-10-14,92,41151
2023-10-15,105,41256
2023-10-16,103,41359
2023-10-17,93,41452
2023-10-18,92,41544
2023-10-19,161,41705
2023-10-20,107,41812
2023-10-21,109,41921
2023-10-22,110,42031
2023-10-23,109,42140
2023-10-24,104,42244
2023-10-25,94,42338
2023-10-26,76,42414
2023-10-27,75,42489
2023-10-28,78,42567
2023-10-29,122,42689
2023-10-30,104,42793
2023-10-31,81,42874
2023-11-01,95,42969
2023-11-02,78,43047
2023-11-03,81,43128
2023-11-04,83,43211
2023-11-05,78,43289
2023-11-06,59,43348
2023-11-07,83,43431
2023-11-08,93,43524
2023-11-09,76,43600
2023-11-10,148,43748
2023-11-11,82,43830
2023-11-12,76,43906
2023-11-13,83,43989
2023-11-14,91,44080
2023-11-15,100,44180
2023-11-16,75,44255
2023-11-17,107,44362
2023-11-18,82,44444
2023-11-19,71,44515
2023-11-20,56,44571
2023-11-21,68,44639
2023-11-22,84,44723
2023-11-23,106,44829
2023-11-24,57,44886
2023-11-25,95,44981
2023-11-26,77,45058
2023-11-27,85,45143
2023-11-28,140,45283
2023-11-29,84,45367
2023-11-30,110,45477
2023-12-01,127,45604
2023-12-02,93,45697
2023-12-03,67,45764
2023-12-04,70,45834
2023-12-05,110,45944
2023-12-06,93,46037
2023-12-07,83,46120
2023-12-08,101,46221
2023-12-09,85,46306
2023-12-10,103,46409
2023-12-11,80,46489
2023-12-12,110,46599
2023-12-13,83,46682
2023-12-14,99,46781
2023-12-15,85,46866
2023-12-16,139,47005
2023-12-17,95,47100
2023-12-18,84,47184
2023-12-19,85,47269
2023-12-20,100,47369
2023-12-21,95,47464
2023-12-22,85,47549
2023-12-23,87,47636
2023-12-24,83,47719
2023-12-25,91,47810
2023-12-26,88,47898
2023-12-27,82,47980
2023-12-28,75,48055
2023-12-29,88,48143
2023-12-30,83,48226
2023-12-31,55,48281
2024-01-01,84,48365
2024-01-02,50,48415
2024-01-03,79,48494
2024-01-04,86,48580
2024-01-05,68,48648
2024-01-06,77,48725
2024-01-07,67,48792
2024-01-08,56,48848
2024-01-09,69,48917
2024-01-10,60,48977
2024-01-11,66,49043
2024-01-12,86,49129
2024-01-13,85,49214
2024-01-14,91,49305
2024-01-15,108,49413
2024-01-16,83,49496
2024-01-17,75,49571
2024-01-18,84,49655
2024-01-19,82,49737
2024-01-20,77,49814
2024-01-21,117,49931
2024-01-22,70,50001
2024-01-23,119,50120
2024-01-24,108,50228
2024-01-25,93,50321
2024-01-26,86,50407
2024-01-27,79,50486
2024-01-28,89,50575
2024-01-29,74,50649
2024-01-30,78,50727
2024-01-31,82,50809
2024-02-01,56,50865
2024-02-02,59,50924
2024-02-03,71,50995
2024-02-04,59,51054
2024-02-05,81,51135
2024-02-06,94,51229
2024-02-07,76,51305
2024-02-08,75,51380
2024-02-09,107,51487
2024-02-10,71,51558
2024-02-11,68,51626
2024-02-12,98,51724
2024-02-13,78,51802
2024-02-14,99,51901
2024-02-15,120,52021
2024-02-16,102,52123
2024-02-17,108,52231
2024-02-18,117,52348
2024-02-19,123,52471
2024-02-20,162,52633
2024-02-21,115,52748
2024-02-22,111,52859
2024-02-23,114,52973
2024-02-24,103,53076
2024-02-25,90,53166
2024-02-26,93,53259
2024-02-27,97,53356
2024-02-28,128,53484
2024-02-29,83,53567
2024-03-01,119,53686
2024-03-02,72,53758
2024-03-03,76,53834
2024-03-04,81,53915
2024-03-05,101,54016
2024-03-06,85,54101
2024-03-07,98,54199
2024-03-08,87,54286
2024-03-09,77,54363
2024-03-10,82,54445
2024-03-11,69,54514
2024-03-12,73,54587
2024-03-13,79,54666
2024-03-14,75,54741
2024-03-15,87,54828
2024-03-16,56,54884
2024-03-17,99,54983
2024-03-18,101,55084
2024-03-19,69,55153
2024-03-20,84,55237
2024-03-21,88,55325
2024-03-22,95,55420
2024-03-23,91,55511
2024-03-24,53,55564
2024-03-25,69,55633
2024-03-26,56,55689
2024-03-27,59,55748
2024-03-28,53,55801
2024-03-29,71,55872
2024-03-30,58,55930
2024-03-31,69,55999
2024-04-01,97,56096
2024-04-02,71,56167
2024-04-03,46,56213
2024-04-04,88,56301
2024-04-05,61,56362
2024-04-06,57,56419
2024-04-07,73,56492
2024-04-08,68,56560
2024-04-09,52,56612
2024-04-10,66,56678
2024-04-11,70,56748
2024-04-12,98,56846
2024-04-13,63,56909
2024-04-14,77,56986
2024-04-15,91,57077
2024-04-16,58,57135
2024-04-17,72,57207
2024-04-18,67,57274
2024-04-19,73,57347
2024-04-20,75,57422
2024-04-21,64,57486
2024-04-22,62,57548
2024-04-23,76,57624
2024-04-24,97,57721
2024-04-25,80,57801
2024-04-26,69,57870
2024-04-27,76,57946
2024-04-28,60,58006
2024-04-29,70,58076
2024-04-30,67,58143
2024-05-01,60,58203
2024-05-02,77,58280
2024-05-03,79,58359
2024-05-04,79,58438
2024-05-05,105,58543
2024-05-06,67,58610
2024-05-07,51,58661
2024-05-08,64,58725
2024-05-09,69,58794
2024-05-10,92,58886
2024-05-11,100,58986
2024-05-12,104,59090
2024-05-13,95,59185
2024-05-14,81,59266
2024-05-15,104,59370
2024-05-16,93,59463
2024-05-17,66,59529
2024-05-18,49,59578
2024-05-19,66,59644
2024-05-20,110,59754
2024-05-21,87,59841
2024-05-22,86,59927
2024-05-23,73,60000
2024-05-24,47,60047
2024-05-25,97,60144
2024-05-26,63,60207
2024-05-27,69,60276
2024-05-28,63,60339
2024-05-29,84,60423
2024-05-30,74,60497
2024-05-31,52,60549
2024-06-01,66,60615
2024-06-02,71,60686
2024-06-03,77,60763
2024-06-04,66,60829
2024-06-05,76,60905
2024-06-06,56,60961
2024-06-07,72,61033
2024-06-08,63,61096
2024-06-09,74,61170
2024-06-10,78,61248
2024-06-11,52,61300
2024-06-12,50,61350
2024-06-13,49,61399
2024-06-14,83,61482
2024-06-15,52,61534
2024-06-16,53,61587
2024-06-17,64,61651
2024-06-18,70,61721
2024-06-19,68,61789
2024-06-20,89,61878
2024-06-21,86,61964
2024-06-22,66,62030
2024-06-23,70,62100
2024-06-24,65,62165
2024-06-25,69,62234
2024-06-26,78,62312
2024-06-27,57,62369
2024-06-28,60,62429
2024-06-29,64,62493
2024-06-30,81,62574
2024-07-01,93,62667
2024-07-02,66,62733
2024-07-03,72,62805
2024-07-04,65,62870
2024-07-05,76,62946
2024-07-06,56,63002
2024-07-07,71,63073
2024-07-08,91,63164
2024-07-09,72,63236
2024-07-10,73,63309
2024-07-11,56,63365
2024-07-12,75,63440
2024-07-13,68,63508
2024-07-14,74,63582
2024-07-15,78,63660
2024-07-16,57,63717
2024-07-17,74,63791
2024-07-18,65,63856
2024-07-19,57,63913
2024-07-20,84,63997
2024-07-21,77,64074
2024-07-22,68,64142
2024-07-23,82,64224
2024-07-24,84,64308
2024-07-25,75,64383
2024-07-26,64,64447
2024-07-27,72,64519
2024-07-28,54,64573
2024-07-29,47,64620
2024-07-30,64,64684
2024-07-31,81,64765
2024-08-01,69,64834
2024-08-02,51,64885
2024-08-03,47,64932
2024-08-04,65,64997
2024-08-05,62,65059
2024-08-06,51,65110
2024-08-07,81,65191
2024-08-08,102,65293
2024-08-09,111,65404
2024-08-10,105,65509
2024-08-11,91,65600
2024-08-12,109,65709
2024-08-13,85,65794
2024-08-14,85,65879
2024-08-15,83,65962
2024-08-16,60,66022
2024-08-17,69,66091
2024-08-18,61,66152
2024-08-19,88,66240
2024-08-20,62,66302
2024-08-21,61,66363
2024-08-22,58,66421
2024-08-23,58,66479
2024-08-24,66,66545
2024-08-25,75,66620
2024-08-26,61,66681
2024-08-27,82,66763
2024-08-28,71,66834
2024-08-29,55,66889
2024-08-30,70,66959
2024-08-31,73,67032
2024-09-01,77,67109
2024-09-02,59,67168
2024-09-03,54,67222
2024-09-04,63,67285
2024-09-05,70,67355
2024-09-06,60,67415
2024-09-07,78,67493
2024-09-08,57,67550
2024-09-09,74,67624
2024-09-10,56,67680
2024-09-11,59,67739
2024-09-12,51,67790
2024-09-13,63,67853
2024-09-14,66,67919
2024-09-15,58,67977
2024-09-16,80,68057
2024-09-17,46,68103
2024-09-18,54,68157
2024-09-19,55,68212
2024-09-20,66,68278
2024-09-21,55,68333
2024-09-22,55,68388
2024-09-23,81,68469
2024-09-24,73,68542
2024-09-25,55,68597
2024-09-26,69,68666
2024-09-27,44,68710
2024-09-28,80,68790
2024-09-29,46,68836
2024-09-30,56,68892
2024-10-01,65,68957
2024-10-02,59,69016
2024-10-03,49,69065
2024-10-04,58,69123
2024-10-05,46,69169
2024-10-06,46,69215
2024-10-07,65,69280
2024-10-08,53,69333
2024-10-09,67,69400
2024-10-10,53,69453
2024-10-11,44,69497
2024-10-12,60,69557
2024-10-13,52,69609
2024-10-14,49,69658
2024-10-15,73,69731
2024-10-16,71,69802
2024-10-17,65,69867
2024-10-18,48,69915
2024-10-19,57,69972
2024-10-20,62,70034
2024-10-21,55,70089
2024-10-22,46,70135
2024-10-23,57,70192
2024-10-24,67,70259
2024-10-25,71,70330
2024-10-26,50,70380
2024-10-27,53,70433
2024-10-28,60,70493
2024-10-29,60,70553
2024-10-30,59,70612
2024-10-31,55,70667
2024-11-01,73,70740
2024-11-02,44,70784
2024-11-03,43,70827
2024-11-04,57,70884
2024-11-05,54,70938
2024-11-06,56,70994
2024-11-07,61,71055
2024-11-08,46,71101
2024-11-09,34,71135
2024-11-10,54,71189
2024-11-11,50,71239
2024-11-12,51,71290
2024-11-13,50,71340
2024-11-14,31,71371
2024-11-15,46,71417
2024-11-16,48,71465
2024-11-17,54,71519
2024-11-18,46,71565
2024-11-19,52,71617
2024-11-20,60,71677
2024-11-21,43,71720
2024-11-22,46,71766
2024-11-23,32,71798
2024-11-24,27,71825
2024-11-25,36,71861
2024-11-26,36,71897
2024-11-27,39,71936
2024-11-28,48,71984
2024-11-29,40,72024
2024-11-30,29,72053
2024-12-01,39,72092
2024-12-02,47,72139
2024-12-03,43,72182
2024-12-04,39,72221
2024-12-05,35,72256
2024-12-06,25,72281
2024-12-07,30,72311
2024-12-08,31,72342
2024-12-09,28,72370
2024-12-10,25,72395
2024-12-11,12,72407
2024-12-12,29,72436
2024-12-13,26,72462
2024-12-14,29,72491
2024-12-15,17,72508
2024-12-16,22,72530
2024-12-17,25,72555
2024-12-18,22,72577
2024-12-19,14,72591
2024-12-20,36,72627
2024-12-21,27,72654
2024-12-22,28,72682
2024-12-23,24,72706
2024-12-24,16,72722
2024-12-25,22,72744
2024-12-26,16,72760
2024-12-27,21,72781
2024-12-28,26,72807
2024-12-29,24,72831
2024-12-30,17,72848
2024-12-31,19,72867
2025-01-01,12,72879
2025-01-02,16,72895
2025-01-03,21,72916
2025-01-04,16,72932
2025-01-05,14,72946
2025-01-06,7,72953
2025-01-07,11,72964
2025-01-08,9,72973
2025-01-09,15,72988
2025-01-10,9,72997
2025-01-11,12,73009
2025-01-12,9,73018
2025-01-13,18,73036
2025-01-14,16,73052
2025-01-15,15,73067
2025-01-16,8,73075
2025-01-17,7,73082
2025-01-18,17,73099
2025-01-19,10,73109
2025-01-20,13,73122
2025-01-21,14,73136
2025-01-22,11,73147
2025-01-23,12,73159
2025-01-24,9,73168
2025-01-25,9,73177
2025-01-26,4,73181
2025-01-27,4,73185
2025-01-28,6,73191
2025-01-29,5,73196
2025-01-30,3,73199
2025-01-31,4,73203
2025-02-01,1,73204
2025-02-02,7,73211
2025-02-03,3,73214
2025-02-04,3,73217
2025-02-05,2,73219
2025-02-06,1,73220
2025-02-07,1,73221
2025-02-08,3,73224
2025-02-09,1,73225
2025-02-10,6,73231
2025-02-11,3,73234
2025-02-12,1,73235
2025-02-13,0,73235
2025-02-14,1,73236
2025-02-15,0,73236
2025-02-16,0,73236
2025-02-17,1,73237
2025-02-18,0,73237
2025-02-19,0,73237
2025-02-20,0,73237
2025-02-21,0,73237
2025-02-22,0,73237
2025-02-23,0,73237
